customer_id,age,employment_type,employment_months,monthly_income,monthly_expenses,existing_debt,credit_history_months,income_stability,repayment_history,late_payment_count,transaction_count,avg_transaction,cashflow_volatility,digital_payment_ratio,account_age_months,suspicious_transaction_count,connected_accounts,device_fingerprint,loan_amount,loan_term,p_default,default,risk_band,fraud_flag
119,35,informal_worker,12,29471.280138873433,12823.06459733937,0.0,18,0.37259920508146477,0.4686069558551396,1,82,938.2730193175149,0.6609050316722765,0.2077547482142922,18,1,0,device_119,251605.29920407233,24,0.876389,1,HIGH,False
120,35,salaried,65,68461.90819519473,47882.65476416198,496869.37756160693,109,0.7297149105080539,0.548672515383347,1,40,7182.398214624297,0.17037060035884483,0.7555208248645432,109,0,1,device_120,566147.352124754,24,0.032183,0,LOW,False
121,31,freelancer,48,82712.45061778983,45619.819099153276,0.0,31,0.5287768967712645,0.7627525652622686,1,90,3041.321273276885,0.42780305990284695,0.8685590215449258,31,1,0,device_121,630276.4623374087,24,0.28538,0,MEDIUM,False
122,44,small_shop_owner,53,62922.23486039778,47049.7695639651,0.0,26,0.5720884496467837,0.7138985959754713,1,71,3976.036864560431,0.4430037030338659,0.48689229569813997,58,1,1,device_122,339165.7118543052,36,0.379316,1,MEDIUM,False
123,20,online_seller,45,36550.80617368609,25793.324214845536,0.0,37,0.5453081294540136,0.3982724442998368,2,26,5952.305588041278,0.3926400084811202,0.6626749475809623,37,0,0,device_123,339737.9479579997,36,0.404181,0,MEDIUM,False
124,46,driver,37,41507.406671853256,23844.11941246278,0.0,43,0.3142479191853695,0.5430057112765639,2,26,5502.489095183719,0.6995725937499585,0.520753017082032,43,0,1,device_124,400162.9681195283,18,0.268499,0,MEDIUM,False
125,59,small_business_owner,60,54888.866487052175,30809.6385353084,0.0,80,0.5691463296939426,0.986783925525227,0,82,2254.3637952664685,0.37619989100321954,0.3023785165306506,80,0,2,device_125,344917.6003903767,6,0.031829,0,LOW,False
126,33,informal_worker,11,26087.14819070273,11156.324872801679,0.0,9,0.41652076031510255,0.5,0,90,743.754991520112,0.6976273164952193,0.3804051209804219,29,0,1,device_126,277188.4192895721,6,0.669329,1,HIGH,False
127,51,salaried,38,62138.085581146785,46072.41213391508,0.0,83,0.791173341995347,0.4954620060909444,3,39,7088.063405217705,0.29146738899397884,0.7918862330900344,83,0,3,device_127,384370.5332395806,18,0.055487,0,LOW,False
128,30,freelancer,32,76978.23441149345,40197.43703950718,0.0,59,0.7009334741043332,0.6082859760704715,1,80,3014.8077779630385,0.39903392788286574,0.6146833292728423,59,0,1,device_128,190328.945428157,24,0.131612,0,LOW,False
129,52,small_shop_owner,36,37468.41773619521,16064.391754140815,0.0,88,0.7759398327035982,0.9561943880665417,0,37,2605.0365006714833,0.12708012778489441,0.37354510742660046,88,0,0,device_129,282982.3306402437,6,0.015483,0,LOW,False
130,33,online_seller,24,82715.12915343567,59745.8887860526,288146.63058072864,35,0.5737067539033005,0.5208443030460881,3,20,17923.76663581578,0.6794837138709173,1.0,35,0,1,device_130,935890.1961498028,18,0.622899,1,HIGH,False
131,40,driver,48,51786.242837852275,39363.30525045441,0.0,34,0.791149450694737,0.5275392669589332,4,77,3067.2705389964476,0.27725434061700116,0.4578872836983448,37,0,4,device_131,208390.5752361565,24,0.466337,0,HIGH,False
132,47,small_business_owner,93,135735.46767600783,76244.0486185682,0.0,72,0.6469707979504371,0.7503129420559972,2,61,7499.414618219823,0.4106276890909649,0.4701090174251571,72,0,2,device_132,1193184.7410407325,12,0.046082,0,LOW,False
133,33,informal_worker,25,21652.139629112968,15827.201800985855,0.0,7,0.12703790403191353,0.5,2,72,1318.933483415488,0.9345856356234178,0.0,7,1,1,device_133,74268.4414733808,18,0.970621,1,HIGH,False
134,47,salaried,72,144972.9282368647,71607.35774887152,0.0,73,0.8479795931519889,0.8061766638422114,2,39,11016.516576749465,0.0,0.6025347108512588,73,0,0,device_134,1628484.8030303249,6,0.013855,0,LOW,False
135,40,freelancer,27,84180.24962752077,61264.727514691534,0.0,12,0.6387631010095508,0.5,1,76,4836.689014317753,0.31542871882363643,0.8653448807360619,12,1,0,device_135,959950.6657055996,36,0.49421,0,HIGH,False
136,28,small_shop_owner,30,70327.45764193442,39939.39548644937,0.0,64,0.769512642178671,0.7339512951801661,0,39,6144.522382530673,0.1115993424615685,0.2945867560268194,64,0,1,device_136,399525.55452682445,24,0.069225,0,LOW,False
137,28,online_seller,24,40569.519200454735,30873.24130481464,0.0,42,0.589329576394234,0.8656894268894126,1,30,6174.648260962928,0.5923231232197765,0.7678142328845925,57,1,0,device_137,287935.93911085604,18,0.284784,0,MEDIUM,False
138,49,driver,40,36890.09689567269,29068.39121743296,0.0,27,0.5997299706595011,0.7405249897598273,1,100,1744.1034730459774,0.18101568025975806,0.4677890600132766,48,1,1,device_138,85214.20129464466,24,0.403471,0,MEDIUM,False
139,31,small_business_owner,103,162009.757225707,103941.87431066211,709018.1256824122,32,0.7430555300687505,0.6684106323276181,0,56,11136.629390428083,0.1982929048392531,0.6016474338873602,32,1,3,device_139,1824525.0421040412,6,0.328419,0,MEDIUM,False
140,24,informal_worker,7,17302.21279679092,6947.836058455651,80827.98320387772,14,0.3818871011775351,0.4626231324717773,3,58,718.7416612195502,0.531117151520418,0.07019857518472489,60,0,4,device_140,113631.52096076669,6,0.888861,1,HIGH,False
141,50,salaried,31,72974.14340292226,35977.778220446555,0.0,61,1.0,0.8164026487752325,0,75,2878.2222576357244,0.038903759043376306,0.6929942906711706,61,9,6,device_41,793784.7651174824,12,0.034668,0,LOW,True
142,40,freelancer,49,74287.43346007331,35933.6441970101,515377.6322334823,56,0.4343469775318734,0.5834971372396226,1,42,5133.377742430014,0.5739248426544455,0.9615242992952904,56,1,5,device_142,837181.4883052517,36,0.539932,0,HIGH,False
143,43,small_shop_owner,75,40826.82963450289,30059.915585305487,178793.60200519534,86,0.5847460634776732,0.8342347818774272,1,79,2283.031563440923,0.28216621126097774,0.14979481001663553,86,1,2,device_143,286189.22133441136,18,0.219957,0,MEDIUM,False
144,20,online_seller,32,82195.35938665005,59199.63331102008,0.0,21,0.46785327709842395,0.8380615326436311,1,40,8879.944996653012,0.45046740497455046,0.8936349284881338,21,0,5,device_144,838111.7380624444,24,0.516676,1,HIGH,False
145,40,driver,25,55475.66806612523,34011.919671410826,0.0,43,0.5297773861287586,0.8107094762820807,1,52,3924.4522697781726,0.4188589877997504,0.593680780169724,43,1,1,device_145,588354.7175538968,18,0.199398,0,LOW,False
146,42,small_business_owner,85,198630.8717003307,123666.47557903954,1007800.2580907294,37,0.7321795337146378,0.8424905729594884,1,93,7978.482295421906,0.27970012027565233,0.5400676587617357,37,1,2,device_146,937627.4740830798,36,0.357323,1,MEDIUM,False
147,36,informal_worker,2,30888.757228784514,19463.561342188565,0.0,21,0.48789354374439053,0.08852106203668277,2,21,5561.0175263395895,0.5262233581388734,0.0,39,0,3,device_147,334240.3566951283,6,0.850806,0,HIGH,False
148,48,salaried,87,122858.56991209558,74948.30945254554,0.0,60,0.9094327535282317,0.7126641679944923,0,49,9177.344014597413,0.20918149668365138,0.781629690313213,60,1,2,device_148,1335992.221547458,18,0.02838,0,LOW,False
149,28,freelancer,45,68378.02569572402,41411.050581324045,0.0,22,0.5330316795009546,0.5515850672989433,1,37,6715.305499674169,0.29350717080532585,0.7769470021170081,43,1,3,device_149,642637.9469780527,6,0.290721,0,MEDIUM,False
150,30,small_shop_owner,51,66881.55956205327,36204.04624214856,406433.30570289143,68,0.6469233127582791,0.5222572759250206,1,66,3291.2769311044144,0.17543992335709882,0.5529266376496944,68,1,1,device_150,717799.6072762634,12,0.1802,1,LOW,False
151,29,online_seller,23,31980.461394668022,16406.416763073335,178462.4268683527,29,0.3557113815858203,0.4777210778745644,0,36,2734.402793845556,0.5748420942216445,0.6574560899752582,53,1,2,device_151,134942.84872503154,36,0.700545,1,HIGH,False
152,33,driver,39,53924.369249044816,35442.70934235994,0.0,35,0.6692050033852082,0.3729833341183014,2,41,5186.7379525404795,0.4812456684737145,0.45083963562892904,35,0,1,device_152,521722.2715054316,24,0.379024,0,MEDIUM,False
153,39,small_business_owner,119,114697.7422273687,60598.80392596119,0.0,67,0.6460619884276354,0.794243021282166,1,79,4602.4408045033815,0.4099709293955903,0.5613718201635313,67,0,0,device_153,705221.3683782077,12,0.059782,0,LOW,False
154,32,informal_worker,26,31708.01163640351,13142.619892274262,0.0,17,0.19733682565097088,0.6553573037537813,0,70,1126.510276480651,0.7392300749964745,0.1453357372903638,17,0,1,device_154,114741.57897674011,18,0.727501,1,HIGH,False
155,39,salaried,71,89616.73833611429,43798.32766558208,0.0,110,0.9511809172027202,0.8881121263326556,0,53,4958.301245160235,0.23303414865410613,1.0,110,1,0,device_155,1052549.39162495,24,0.003036,0,LOW,False
156,33,freelancer,12,73606.68522422333,56860.96790830766,213118.3210526137,49,0.5370959506880724,0.787356845487488,0,23,14833.295976080259,0.5360853887440165,0.6503119991612105,49,1,3,device_156,326901.3296189724,36,0.547957,1,HIGH,False
157,42,small_shop_owner,94,73987.41431424468,29816.424739003163,0.0,20,0.8390451979322648,0.8292903707503144,1,79,2264.5385877723925,0.4669079249674175,0.23708896260812817,47,0,1,device_157,800475.1752402931,18,0.182738,0,LOW,False
158,23,online_seller,11,52510.88720086158,26142.58999017645,0.0,5,0.421166112503492,0.5,0,58,2704.4058610527363,0.3545511253354646,0.7016706050868827,34,1,1,device_158,275370.0667723273,6,0.473901,0,HIGH,False
159,50,driver,40,55635.3069277797,39538.647929521365,0.0,11,0.6364160280980004,0.5,0,67,3540.7744414496747,0.32386454091029226,0.5001336198490345,45,0,1,device_159,249216.68368428896,36,0.339648,0,MEDIUM,False
160,53,small_business_owner,117,195469.0561626079,124488.67049408809,0.0,43,0.5547521526660654,0.6515900152332607,1,32,23341.625717641517,0.3915381483773233,0.5386651364686815,56,0,5,device_160,2101487.6215912295,24,0.101609,0,LOW,False
161,35,informal_worker,3,17985.289285963714,7671.46546268496,0.0,22,0.48911043462544673,0.3889091630697256,3,76,605.6420102119705,0.5909614775415188,0.24152295939962312,31,0,2,device_161,53610.519205404635,12,0.830766,1,HIGH,False
162,28,salaried,111,82036.92724743443,35586.99213595699,0.0,71,0.6379645722243934,0.5661430558633125,1,65,3284.9531202421836,0.34882530649429405,0.7840744197581199,71,1,2,device_162,431647.66382364434,24,0.019485,0,LOW,False
163,25,freelancer,60,77939.40651403092,40969.7808177355,0.0,58,0.4278258866177578,0.4447724893440238,2,47,5230.184785242829,0.5750067878905363,0.5100075998873483,58,2,0,device_163,299528.93480289466,36,0.261947,0,MEDIUM,False
164,31,small_shop_owner,54,85835.42110234834,49694.72855438946,0.0,43,0.6642948715239534,0.7334985699761015,1,92,3240.960557894965,0.3161428953952778,0.43889314623023623,43,1,1,device_164,356706.8691899631,6,0.170121,0,LOW,False
165,37,online_seller,16,60933.075162154935,45890.145020628974,258571.3959204595,40,0.7452881607357623,0.78789905442812,0,49,5619.2014310974255,0.22129976592620684,1.0,40,1,4,device_165,284740.05842886213,12,0.515503,1,HIGH,False
166,41,driver,6,48075.99685707585,33863.827963487136,0.0,20,0.5494616420811413,0.8355241508600966,4,38,5346.920204761127,0.6006619443015797,0.6102892424618219,20,0,1,device_166,177852.62707579453,36,0.619535,1,HIGH,False
167,35,small_business_owner,38,193906.89084728464,127276.26933244395,0.0,108,0.7327546905836066,0.7397545516448496,1,36,21212.711555407324,0.25765694915979626,0.47477232708427475,108,1,1,device_167,1693443.7677723472,18,0.016309,0,LOW,False
168,33,informal_worker,21,19865.39804831354,10578.332886129594,93865.47721255847,0,0.36274125128988366,0.5,0,26,2441.1537429529835,0.5438348422953203,0.06446983301355919,11,0,4,device_168,48264.49976691018,24,0.964107,1,HIGH,False
169,48,salaried,32,135875.2416869176,96575.07021897934,0.0,84,0.8704609823223579,0.7335942815322309,0,66,8779.55183808903,0.21544362349541565,0.7811625896421186,84,1,2,device_169,1085002.5144264293,36,0.010167,0,LOW,False
170,38,freelancer,20,54891.10032833911,23498.514934431438,128526.37038491726,45,0.41694364300743536,0.792736654042108,0,86,1639.4312744952165,0.6799973360673852,0.9357240452234774,45,1,1,device_170,441398.1133601949,24,0.328856,0,MEDIUM,False
171,29,small_shop_owner,19,74091.88442620613,49730.815255014095,0.0,73,0.7209584874622982,0.5348117447356208,2,74,4032.2282639200616,0.14969102660386424,0.2780538963039729,73,0,0,device_171,686839.8490632139,6,0.122354,0,LOW,False
172,34,online_seller,7,50182.29974673281,20611.993757754484,0.0,8,0.4699898979751774,0.5,3,38,3254.5253301717607,0.5987753504757239,0.9819167746338671,8,0,7,device_172,131764.22440226076,12,0.615475,1,HIGH,False
173,42,driver,43,37309.58367975922,26723.34459636886,0.0,38,0.7278822209664058,0.5244172497716175,1,68,2357.9421702678405,0.3093503350396247,0.6753422391829367,41,1,1,device_173,327270.6994355104,36,0.315145,0,MEDIUM,False
174,46,small_business_owner,101,122526.74615055216,54505.93301557216,626090.3109124623,79,0.6068230710221962,0.6246251598680213,0,34,9618.694061571558,0.4608383841554563,0.5032709540044006,79,1,2,device_174,926569.8639129827,36,0.10513,0,LOW,False
175,31,informal_worker,28,41382.702267349756,32632.065422313506,0.0,14,0.39321692386381757,0.5001823304468043,1,72,2719.3387851927923,0.535577659517886,0.28473759219093686,24,0,0,device_175,370837.16424001235,24,0.870281,1,HIGH,False
176,48,salaried,36,90482.60700786754,43025.52553385758,0.0,64,0.6793537880631841,0.7968331222680143,1,52,4964.483715445106,0.4231218853118931,0.6872597414454286,64,1,2,device_176,782348.9859878465,12,0.033641,0,LOW,False
177,37,freelancer,10,47538.38915568802,31161.051143508634,0.0,11,0.48419853545619784,0.5,2,31,6031.171189066187,0.6174991693675878,0.8199493158255625,30,1,4,device_177,322891.48894859455,6,0.637311,0,HIGH,False
178,51,small_shop_owner,28,52554.56844720313,42031.2292892941,331731.690094701,83,0.6424703979237589,0.809575760098388,0,91,2771.28984325016,0.4445057207927367,0.3272903857676509,83,0,2,device_178,492678.2913337879,18,0.265102,1,MEDIUM,False
179,33,online_seller,25,51785.617644295664,29704.968034343474,0.0,45,0.5809895424396673,0.8570380645895069,0,74,2408.5109217035247,0.5339481416561145,0.8932900598718199,58,0,2,device_179,229241.48729523542,6,0.225492,0,MEDIUM,False
180,41,driver,25,43363.36283052501,22416.052576766127,222220.91460748922,25,0.612893844323678,0.7673179174912275,1,84,1601.1466126261519,0.3052563954352835,0.7122175704442799,25,1,0,device_180,137071.28979013037,12,0.400429,1,MEDIUM,False
181,37,small_business_owner,37,124323.70119030235,77607.80112635875,0.0,68,0.6080421580461153,0.879731679640032,0,67,6949.952339673919,0.49286782232728527,0.3961684131115476,68,0,3,device_181,796966.9909923336,18,0.067904,1,LOW,False
182,45,informal_worker,36,40654.91839452641,24510.828061197037,0.0,24,0.3530666474443919,0.3120900190232196,4,98,1500.6629425222677,0.7173348599877735,0.04865510336176204,46,0,2,device_182,137530.30439671958,36,0.903601,0,HIGH,False
183,54,salaried,108,62550.93935142586,48212.521697156306,153167.80997522076,112,0.7696005883746133,0.6442174799784507,4,43,6727.328608905531,0.20427297252126128,0.7528486779960163,112,3,6,device_83,656962.310919465,18,0.037568,0,LOW,True
184,33,freelancer,6,92720.32527762577,42806.781611636994,0.0,17,0.5807961257297836,0.7143791535304507,2,92,2791.7466268458907,0.1488221062628824,0.6567807048633338,45,0,1,device_184,192010.2139886992,24,0.17655,0,LOW,False
185,29,small_shop_owner,23,45332.22015059745,24739.815739923448,329738.1028724666,79,0.7082826751028618,0.6780652177255501,2,73,2033.4095128704205,0.2908893365041795,0.30876280792013244,79,4,3,device_185,221311.58199391814,18,0.267002,0,MEDIUM,False
186,29,online_seller,23,73380.02208502368,38461.7743552369,0.0,39,0.48869985291363816,0.6308266985241097,1,26,8875.794081977747,0.4852772840300497,0.6212636006831197,39,2,4,device_186,696911.6073072037,12,0.357159,0,MEDIUM,False
187,23,driver,49,32302.586639459943,23980.95589621736,182837.3904963343,8,0.5951589136159184,0.5,0,74,1944.4018294230293,0.3690348194269641,0.38412472267718234,34,1,3,device_187,272915.86986232025,36,0.818374,1,HIGH,False
188,38,small_business_owner,51,124483.8225565424,83721.48119000382,0.0,120,0.7450308973800083,0.6878545994682351,4,64,7848.888861562858,0.1898316736132365,0.6150254456990211,120,0,1,device_188,723176.7520242216,6,0.015306,0,LOW,False
189,55,informal_worker,32,18257.59643464659,13420.189973713306,0.0,16,0.2605296155599947,0.6104083632263886,0,25,3220.8455936911932,0.9335570783581921,0.3081838059199688,17,0,1,device_189,91942.08824299557,24,0.870817,1,HIGH,False
190,26,salaried,24,139729.982562978,74337.71131618894,0.0,50,0.6804830772878534,0.4319233974158617,3,47,9489.920593556035,0.2891967610410969,0.9143283617243714,52,1,4,device_190,1543326.5308480782,12,0.09472,0,LOW,False
191,31,freelancer,26,104975.24414809537,62267.44470091043,737263.1105534587,13,0.6549210914135666,0.7301486370055899,1,75,4981.395576072835,0.36922412454667636,0.9661218897006395,14,0,1,device_191,1013786.9859475723,12,0.770861,1,HIGH,False
192,42,small_shop_owner,76,74736.28027421088,53831.43579399152,0.0,83,0.7263012005919118,0.7513313488917122,1,65,4969.055611753063,0.3247695943294396,0.19092472719480616,83,0,5,device_192,246648.40525153044,24,0.08735,0,LOW,False
193,21,online_seller,30,95488.55997175237,43664.8841005983,0.0,4,0.5548403686665629,0.5,1,29,9034.113951847925,0.6019802760398203,0.9577084971877852,58,0,4,device_193,343509.0823973736,18,0.405304,0,MEDIUM,False
194,40,driver,31,46763.3984558598,27139.891505596697,0.0,48,0.5598081555271671,0.5702730435953374,2,57,2856.8306847996523,0.6007401827522294,0.7073429299542164,48,0,2,device_194,477981.44982179493,24,0.159416,0,LOW,False
195,40,small_business_owner,45,130156.7664895416,53635.51826741836,0.0,103,0.6746144076303365,0.7003120671738898,0,66,4875.956206128942,0.3083981440116895,0.8071918523338388,103,4,5,device_95,537124.0544390536,24,0.013738,0,LOW,True
196,33,informal_worker,28,35383.52499887824,20095.160992315497,0.0,18,0.1394947568048527,0.7311099425517349,0,30,4019.0321984630996,0.7581404670251582,0.23048104000908576,28,0,3,device_196,169190.6712562278,18,0.828364,1,HIGH,False
197,32,salaried,66,75390.31349125353,44843.53036864416,234224.85035145286,45,0.7814636902768315,0.9287009127968763,0,34,7913.564182701911,0.29914633140318214,0.5028334288343294,45,0,3,device_197,186503.74940302325,36,0.077424,0,LOW,False
